Datefirstseen,Event,XEvent,Proto,SrcIPAddr:Port,DstIPAddr:Port,X-SrcIPAddr:Port,X-DstIPAddr:Port,InByte,OutByte
2020-02-25 12:16:54.160,INVALID,Ignore,TCP,40.90.22.189:443,217.15.20.194:56461,0.0.0.0:0,0.0.0.0:0,25304,0
2020-02-25 12:18:29.940,INVALID,Ignore,UDP,192.168.250.27:54534,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:18:29.940,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:54534,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:18:30.330,INVALID,Ignore,UDP,192.168.250.39:62204,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:18:30.330,INVALID,Ignore,UDP,192.168.250.39:58020,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:30.340,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:62204,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:18:30.340,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:58020,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:15:33.000,INVALID,Ignore,TCP,68.232.34.200:443,217.15.20.194:62749,0.0.0.0:0,0.0.0.0:0,11444,0
2020-02-25 12:15:32.970,INVALID,Ignore,TCP,192.168.250.57:62749,68.232.34.200:443,0.0.0.0:0,0.0.0.0:0,2751,0
2020-02-25 12:18:31.140,INVALID,Ignore,UDP,114.119.176.139:10421,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 12:18:31.140,INVALID,Ignore,UDP,192.168.250.247:53,114.119.176.139:10421,0.0.0.0:0,0.0.0.0:0,164,0
2020-02-25 12:18:26.210,INVALID,Ignore,TCP,192.168.250.3:80,141.8.142.75:39275,0.0.0.0:0,0.0.0.0:0,15008,0
2020-02-25 12:18:26.210,INVALID,Ignore,TCP,141.8.142.75:39275,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,1071,0
2020-02-25 12:18:23.150,INVALID,Ignore,TCP,192.168.250.27:55222,196.55.253.206:4760,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:23.150,INVALID,Ignore,TCP,192.168.250.27:55223,149.154.167.92:443,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:23.170,INVALID,Ignore,TCP,192.168.250.27:55226,149.154.167.92:80,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:17:22.440,INVALID,Ignore,TCP,192.168.250.39:65095,91.134.163.37:443,0.0.0.0:0,0.0.0.0:0,1297,0
2020-02-25 12:18:29.850,INVALID,Ignore,TCP,77.111.247.41:443,217.15.20.194:49463,0.0.0.0:0,0.0.0.0:0,4775,0
2020-02-25 12:17:52.090,INVALID,Ignore,TCP,13.114.132.75:443,217.15.20.194:50399,0.0.0.0:0,0.0.0.0:0,4444,0
2020-02-25 12:17:51.730,INVALID,Ignore,TCP,192.168.250.59:50399,13.114.132.75:443,0.0.0.0:0,0.0.0.0:0,2904,0
2020-02-25 12:18:33.120,INVALID,Ignore,UDP,192.168.250.59:64439,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,164,0
2020-02-25 12:18:33.140,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:64439,0.0.0.0:0,0.0.0.0:0,1060,0
2020-02-25 12:18:33.140,INVALID,Ignore,TCP,192.168.250.59:50410,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,168,0
2020-02-25 12:18:33.140,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.59:50410,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:18:33.330,INVALID,Ignore,UDP,114.119.176.130:2338,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 12:18:33.330,INVALID,Ignore,UDP,192.168.250.247:53,114.119.176.130:2338,0.0.0.0:0,0.0.0.0:0,164,0
2020-02-25 12:18:33.970,INVALID,Ignore,UDP,114.119.176.136:20000,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 12:18:33.970,INVALID,Ignore,UDP,192.168.250.247:53,114.119.176.136:20000,0.0.0.0:0,0.0.0.0:0,230,0
2020-02-25 12:18:26.810,INVALID,Ignore,TCP,192.168.250.50:49463,77.111.247.41:443,0.0.0.0:0,0.0.0.0:0,2581,0
2020-02-25 12:12:55.560,INVALID,Ignore,TCP,192.168.250.50:58017,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,12610,0
2020-02-25 12:12:55.610,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:58017,0.0.0.0:0,0.0.0.0:0,12789,0
2020-02-25 12:18:21.900,INVALID,Ignore,TCP,192.168.250.3:13114,172.17.23.194:32946,0.0.0.0:0,0.0.0.0:0,360,0
2020-02-25 12:18:21.900,INVALID,Ignore,TCP,192.168.250.3:30577,192.168.0.4:26368,0.0.0.0:0,0.0.0.0:0,360,0
2020-02-25 12:18:27.600,INVALID,Ignore,TCP,88.212.201.210:443,217.15.20.194:50405,0.0.0.0:0,0.0.0.0:0,5879,0
2020-02-25 12:18:27.590,INVALID,Ignore,TCP,192.168.250.59:50405,88.212.201.210:443,0.0.0.0:0,0.0.0.0:0,3108,0
2020-02-25 12:18:31.140,INVALID,Ignore,TCP,192.168.250.27:55230,196.55.253.206:4760,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:31.140,INVALID,Ignore,TCP,192.168.250.27:55231,149.154.167.92:443,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:31.160,INVALID,Ignore,TCP,192.168.250.27:55234,149.154.167.92:80,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:25.470,INVALID,Ignore,UDP,192.168.250.39:53832,64.233.165.95:443,0.0.0.0:0,0.0.0.0:0,3777,0
2020-02-25 12:18:25.460,INVALID,Ignore,UDP,192.168.250.39:53831,172.217.16.35:443,0.0.0.0:0,0.0.0.0:0,4181,0
2020-02-25 12:18:25.480,INVALID,Ignore,UDP,64.233.165.95:443,217.15.20.194:53832,0.0.0.0:0,0.0.0.0:0,3359,0
2020-02-25 12:18:25.510,INVALID,Ignore,UDP,172.217.16.35:443,217.15.20.194:53831,0.0.0.0:0,0.0.0.0:0,3873,0
2020-02-25 12:18:25.580,INVALID,Ignore,UDP,192.168.250.39:59100,64.233.165.94:443,0.0.0.0:0,0.0.0.0:0,5320,0
2020-02-25 12:18:25.580,INVALID,Ignore,UDP,64.233.165.94:443,217.15.20.194:59100,0.0.0.0:0,0.0.0.0:0,6812,0
2020-02-25 12:18:27.850,INVALID,Ignore,TCP,35.170.176.64:443,217.15.20.194:52224,0.0.0.0:0,0.0.0.0:0,6067,0
2020-02-25 12:18:44.850,INVALID,Ignore,UDP,192.168.250.27:64843,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:44.850,INVALID,Ignore,UDP,192.168.250.27:62941,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:44.850,INVALID,Ignore,UDP,192.168.250.27:63726,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:44.850,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:64843,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:44.850,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:62941,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:44.850,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:63726,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:46.110,INVALID,Ignore,TCP,192.168.250.50:49558,104.16.86.20:443,0.0.0.0:0,0.0.0.0:0,965,0
2020-02-25 12:18:46.120,INVALID,Ignore,TCP,104.16.86.20:443,217.15.20.194:49558,0.0.0.0:0,0.0.0.0:0,3096,0
2020-02-25 12:18:46.170,INVALID,Ignore,UDP,192.168.250.50:53986,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,213,0
2020-02-25 12:18:46.200,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:53986,0.0.0.0:0,0.0.0.0:0,1070,0
2020-02-25 12:18:46.200,INVALID,Ignore,TCP,192.168.250.50:61357,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,309,0
2020-02-25 12:18:46.200,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:61357,0.0.0.0:0,0.0.0.0:0,797,0
2020-02-25 12:18:46.210,INVALID,Ignore,TCP,192.168.250.50:61359,151.101.192.133:443,0.0.0.0:0,0.0.0.0:0,1516,0
2020-02-25 12:18:46.240,INVALID,Ignore,TCP,151.101.192.133:443,217.15.20.194:61359,0.0.0.0:0,0.0.0.0:0,30559,0
2020-02-25 12:18:46.270,INVALID,Ignore,UDP,192.168.250.41:53323,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:18:46.270,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.41:53323,0.0.0.0:0,0.0.0.0:0,416,0
2020-02-25 12:18:46.450,INVALID,Ignore,TCP,192.168.250.50:61360,151.101.192.133:443,0.0.0.0:0,0.0.0.0:0,1440,0
2020-02-25 12:18:46.490,INVALID,Ignore,TCP,151.101.192.133:443,217.15.20.194:61360,0.0.0.0:0,0.0.0.0:0,23489,0
2020-02-25 12:17:38.450,INVALID,Ignore,TCP,204.79.197.200:443,217.15.20.194:54395,0.0.0.0:0,0.0.0.0:0,8735,0
2020-02-25 12:18:46.840,INVALID,Ignore,TCP,192.168.250.50:61361,151.101.192.133:443,0.0.0.0:0,0.0.0.0:0,1520,0
2020-02-25 12:18:46.880,INVALID,Ignore,TCP,151.101.192.133:443,217.15.20.194:61361,0.0.0.0:0,0.0.0.0:0,28904,0
2020-02-25 12:18:47.230,INVALID,Ignore,TCP,192.168.250.50:61363,151.101.192.133:443,0.0.0.0:0,0.0.0.0:0,2755,0
2020-02-25 12:18:47.270,INVALID,Ignore,TCP,151.101.192.133:443,217.15.20.194:61363,0.0.0.0:0,0.0.0.0:0,121861,0
2020-02-25 12:18:47.490,INVALID,Ignore,UDP,192.168.250.3:33204,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 12:18:47.500,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:33204,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 12:18:47.500,INVALID,Ignore,UDP,192.168.250.3:31604,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 12:18:47.500,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:31604,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 12:18:47.500,INVALID,Ignore,UDP,192.168.250.3:54615,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:18:47.500,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:54615,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:18:47.780,INVALID,Ignore,TCP,192.168.250.50:61379,151.101.192.133:443,0.0.0.0:0,0.0.0.0:0,2119,0
2020-02-25 12:18:47.810,INVALID,Ignore,TCP,151.101.192.133:443,217.15.20.194:61379,0.0.0.0:0,0.0.0.0:0,76055,0
2020-02-25 12:18:39.150,INVALID,Ignore,TCP,192.168.250.27:55238,196.55.253.206:4760,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:39.150,INVALID,Ignore,TCP,192.168.250.27:55239,149.154.167.92:443,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:39.170,INVALID,Ignore,TCP,192.168.250.27:55242,149.154.167.92:80,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:06:48.380,INVALID,Ignore,TCP,192.168.250.41:65235,17.248.150.13:443,0.0.0.0:0,0.0.0.0:0,19748,0
2020-02-25 12:06:48.420,INVALID,Ignore,TCP,17.248.150.13:443,217.15.20.194:65235,0.0.0.0:0,0.0.0.0:0,16748,0
2020-02-25 12:18:27.720,INVALID,Ignore,TCP,192.168.250.39:52224,35.170.176.64:443,0.0.0.0:0,0.0.0.0:0,1885,0
2020-02-25 12:18:50.010,INVALID,Ignore,UDP,192.168.250.3:24991,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,186,0
2020-02-25 12:18:50.020,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:24991,0.0.0.0:0,0.0.0.0:0,995,0
2020-02-25 12:18:50.020,INVALID,Ignore,TCP,192.168.250.3:23993,93.92.192.5:2022,0.0.0.0:0,0.0.0.0:0,2865,0
2020-02-25 12:18:50.020,INVALID,Ignore,TCP,93.92.192.5:2022,217.15.20.194:23993,0.0.0.0:0,0.0.0.0:0,2528,0
2020-02-25 12:18:50.220,INVALID,Ignore,UDP,192.168.250.39:49986,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,303,0
2020-02-25 12:18:50.260,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49986,0.0.0.0:0,0.0.0.0:0,1076,0
2020-02-25 12:18:50.260,INVALID,Ignore,TCP,192.168.250.39:60493,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,339,0
2020-02-25 12:18:50.260,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:60493,0.0.0.0:0,0.0.0.0:0,768,0
2020-02-25 12:17:36.190,INVALID,Ignore,TCP,192.168.250.39:55500,93.184.220.29:80,0.0.0.0:0,0.0.0.0:0,580,0
2020-02-25 12:17:36.200,INVALID,Ignore,TCP,192.168.250.39:55501,93.184.220.29:80,0.0.0.0:0,0.0.0.0:0,580,0
2020-02-25 12:17:36.230,INVALID,Ignore,TCP,93.184.220.29:80,217.15.20.194:55500,0.0.0.0:0,0.0.0.0:0,871,0
2020-02-25 12:17:36.230,INVALID,Ignore,TCP,93.184.220.29:80,217.15.20.194:55501,0.0.0.0:0,0.0.0.0:0,836,0
2020-02-25 12:15:30.010,INVALID,Ignore,TCP,204.79.197.200:443,217.15.20.194:53961,0.0.0.0:0,0.0.0.0:0,153095,0
2020-02-25 12:18:50.950,INVALID,Ignore,TCP,104.16.86.20:443,217.15.20.194:61394,0.0.0.0:0,0.0.0.0:0,3097,0
2020-02-25 12:18:25.110,INVALID,Ignore,TCP,192.168.250.39:58595,77.74.181.52:443,0.0.0.0:0,0.0.0.0:0,1832,0
2020-02-25 12:18:25.180,INVALID,Ignore,TCP,77.74.181.52:443,217.15.20.194:58595,0.0.0.0:0,0.0.0.0:0,884,0
2020-02-25 12:18:25.100,INVALID,Ignore,TCP,192.168.250.39:58594,77.74.181.52:443,0.0.0.0:0,0.0.0.0:0,2950,0
2020-02-25 12:18:25.170,INVALID,Ignore,TCP,77.74.181.52:443,217.15.20.194:58594,0.0.0.0:0,0.0.0.0:0,1409,0
2020-02-25 12:18:51.550,INVALID,Ignore,UDP,192.168.250.39:49720,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,144,0
2020-02-25 12:18:51.570,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49720,0.0.0.0:0,0.0.0.0:0,682,0
2020-02-25 12:18:52.250,INVALID,Ignore,TCP,192.168.250.3:30651,192.168.0.4:26368,0.0.0.0:0,0.0.0.0:0,180,0
2020-02-25 12:17:22.470,INVALID,Ignore,TCP,192.168.250.39:65096,52.142.114.2:443,0.0.0.0:0,0.0.0.0:0,1166,0
2020-02-25 12:18:31.980,INVALID,Ignore,TCP,192.168.250.39:52226,77.74.181.20:443,0.0.0.0:0,0.0.0.0:0,634,0
2020-02-25 12:17:21.830,INVALID,Ignore,TCP,192.168.250.39:65091,40.90.22.188:443,0.0.0.0:0,0.0.0.0:0,1841,0
2020-02-25 12:18:32.050,INVALID,Ignore,TCP,77.74.181.20:443,217.15.20.194:52226,0.0.0.0:0,0.0.0.0:0,319,0
2020-02-25 12:18:38.240,INVALID,Ignore,TCP,192.168.250.3:30618,192.168.0.4:26368,0.0.0.0:0,0.0.0.0:0,360,0
2020-02-25 12:18:38.240,INVALID,Ignore,TCP,192.168.250.3:13157,172.17.23.194:32946,0.0.0.0:0,0.0.0.0:0,360,0
2020-02-25 12:18:53.360,INVALID,Ignore,TCP,192.168.0.4:26368,217.15.20.194:30651,0.0.0.0:0,0.0.0.0:0,192,0
2020-02-25 12:18:53.500,INVALID,Ignore,UDP,192.168.250.59:59880,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:18:53.500,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:59880,0.0.0.0:0,0.0.0.0:0,508,0
2020-02-25 12:18:53.560,INVALID,Ignore,UDP,192.168.250.39:53626,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,126,0
2020-02-25 12:18:53.570,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:53626,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 12:18:54.200,INVALID,Ignore,UDP,192.168.250.27:62621,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,126,0
2020-02-25 12:18:54.200,INVALID,Ignore,UDP,192.168.250.27:58029,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,126,0
2020-02-25 12:18:54.200,INVALID,Ignore,UDP,192.168.250.27:60883,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,126,0
2020-02-25 12:18:54.210,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:62621,0.0.0.0:0,0.0.0.0:0,1080,0
2020-02-25 12:18:54.210,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:58029,0.0.0.0:0,0.0.0.0:0,1080,0
2020-02-25 12:18:54.210,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:60883,0.0.0.0:0,0.0.0.0:0,1080,0
2020-02-25 12:16:17.020,INVALID,Ignore,TCP,192.168.250.59:50376,178.154.131.217:443,0.0.0.0:0,0.0.0.0:0,3724,0
2020-02-25 12:14:59.280,INVALID,Ignore,TCP,192.168.250.59:50360,64.233.164.119:443,0.0.0.0:0,0.0.0.0:0,5395,0
2020-02-25 12:14:58.190,INVALID,Ignore,TCP,192.168.250.59:50356,64.233.165.198:443,0.0.0.0:0,0.0.0.0:0,21795,0
2020-02-25 12:13:31.370,INVALID,Ignore,TCP,192.168.250.59:50295,173.194.221.154:443,0.0.0.0:0,0.0.0.0:0,3416,0
2020-02-25 12:16:18.090,INVALID,Ignore,TCP,192.168.250.59:50380,77.88.44.44:443,0.0.0.0:0,0.0.0.0:0,2258,0
2020-02-25 12:14:59.150,INVALID,Ignore,TCP,192.168.250.59:50357,64.233.165.148:443,0.0.0.0:0,0.0.0.0:0,2215,0
2020-02-25 12:14:59.270,INVALID,Ignore,TCP,192.168.250.59:50359,64.233.165.198:443,0.0.0.0:0,0.0.0.0:0,2409,0
2020-02-25 12:16:17.480,INVALID,Ignore,TCP,192.168.250.59:50379,5.255.255.55:443,0.0.0.0:0,0.0.0.0:0,5256,0
2020-02-25 12:14:36.580,INVALID,Ignore,TCP,192.168.250.59:50334,178.154.131.215:443,0.0.0.0:0,0.0.0.0:0,5115,0
2020-02-25 12:16:17.020,INVALID,Ignore,TCP,178.154.131.217:443,217.15.20.194:50376,0.0.0.0:0,0.0.0.0:0,46081,0
2020-02-25 12:14:59.280,INVALID,Ignore,TCP,64.233.164.119:443,217.15.20.194:50360,0.0.0.0:0,0.0.0.0:0,133087,0
2020-02-25 12:14:58.190,INVALID,Ignore,TCP,64.233.165.198:443,217.15.20.194:50356,0.0.0.0:0,0.0.0.0:0,584108,0
2020-02-25 12:13:31.380,INVALID,Ignore,TCP,173.194.221.154:443,217.15.20.194:50295,0.0.0.0:0,0.0.0.0:0,7886,0
2020-02-25 12:16:18.090,INVALID,Ignore,TCP,77.88.44.44:443,217.15.20.194:50380,0.0.0.0:0,0.0.0.0:0,7600,0
2020-02-25 12:14:36.670,INVALID,Ignore,TCP,178.154.131.215:443,217.15.20.194:50334,0.0.0.0:0,0.0.0.0:0,93740,0
2020-02-25 12:14:59.150,INVALID,Ignore,TCP,64.233.165.148:443,217.15.20.194:50357,0.0.0.0:0,0.0.0.0:0,5124,0
2020-02-25 12:14:59.280,INVALID,Ignore,TCP,64.233.165.198:443,217.15.20.194:50359,0.0.0.0:0,0.0.0.0:0,10940,0
2020-02-25 12:16:17.500,INVALID,Ignore,TCP,5.255.255.55:443,217.15.20.194:50379,0.0.0.0:0,0.0.0.0:0,18276,0
2020-02-25 12:18:52.250,INVALID,Ignore,TCP,192.168.250.3:13188,172.17.23.194:32946,0.0.0.0:0,0.0.0.0:0,240,0
2020-02-25 12:18:55.260,INVALID,Ignore,TCP,172.17.23.194:32946,217.15.20.194:13188,0.0.0.0:0,0.0.0.0:0,192,0
2020-02-25 12:18:47.150,INVALID,Ignore,TCP,192.168.250.27:55245,196.55.253.206:4760,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:47.150,INVALID,Ignore,TCP,192.168.250.27:55246,149.154.167.92:443,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:47.170,INVALID,Ignore,TCP,192.168.250.27:55249,149.154.167.92:80,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:50.940,INVALID,Ignore,TCP,192.168.250.50:61394,104.16.86.20:443,0.0.0.0:0,0.0.0.0:0,965,0
2020-02-25 12:18:56.610,INVALID,Ignore,UDP,192.168.250.62:47734,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 12:18:56.610,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:47734,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 12:18:57.710,INVALID,Ignore,UDP,192.168.250.50:56144,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 12:18:57.720,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:56144,0.0.0.0:0,0.0.0.0:0,1074,0
2020-02-25 12:18:57.720,INVALID,Ignore,TCP,192.168.250.50:59866,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,300,0
2020-02-25 12:18:57.720,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:59866,0.0.0.0:0,0.0.0.0:0,815,0
2020-02-25 12:18:57.870,INVALID,Ignore,UDP,192.168.250.50:64564,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,130,0
2020-02-25 12:18:57.880,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:64564,0.0.0.0:0,0.0.0.0:0,642,0
2020-02-25 12:18:57.880,INVALID,Ignore,UDP,192.168.250.50:64565,173.194.222.139:443,0.0.0.0:0,0.0.0.0:0,3429,0
2020-02-25 12:18:57.890,INVALID,Ignore,UDP,173.194.222.139:443,217.15.20.194:64565,0.0.0.0:0,0.0.0.0:0,3496,0
2020-02-25 12:18:47.420,INVALID,Ignore,TCP,92.118.38.58:13088,217.15.20.194:25,0.0.0.0:0,0.0.0.0:0,1027,0
2020-02-25 12:18:47.420,INVALID,Ignore,TCP,192.168.250.3:25,92.118.38.58:13088,0.0.0.0:0,0.0.0.0:0,972,0
2020-02-25 12:18:59.480,INVALID,Ignore,UDP,192.168.250.50:63143,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,168,0
2020-02-25 12:18:59.540,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:63143,0.0.0.0:0,0.0.0.0:0,208,0
2020-02-25 12:18:59.650,INVALID,Ignore,UDP,192.168.250.50:52181,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,118,0
2020-02-25 12:18:59.650,INVALID,Ignore,UDP,192.168.250.50:58263,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,110,0
2020-02-25 12:18:59.650,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:58263,0.0.0.0:0,0.0.0.0:0,502,0
2020-02-25 12:18:59.650,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:52181,0.0.0.0:0,0.0.0.0:0,538,0
2020-02-25 12:16:00.380,INVALID,Ignore,TCP,68.232.34.200:443,217.15.20.194:65387,0.0.0.0:0,0.0.0.0:0,11527,0
2020-02-25 12:16:00.340,INVALID,Ignore,TCP,192.168.250.41:65387,68.232.34.200:443,0.0.0.0:0,0.0.0.0:0,3141,0
2020-02-25 12:18:50.400,INVALID,Ignore,TCP,52.217.36.180:443,217.15.20.194:60494,0.0.0.0:0,0.0.0.0:0,1.7M,0
2020-02-25 12:19:01.550,INVALID,Ignore,TCP,54.36.150.154:25488,217.15.20.194:443,0.0.0.0:0,0.0.0.0:0,1543,0
2020-02-25 12:19:01.550,INVALID,Ignore,TCP,192.168.250.3:443,54.36.150.154:25488,0.0.0.0:0,0.0.0.0:0,4699,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.59:49401,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.59:54673,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.59:62135,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,138,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.59:63844,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.59:65518,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:49401,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:54673,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.900,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:62135,0.0.0.0:0,0.0.0.0:0,138,0
2020-02-25 12:19:03.910,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:63844,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:18:37.910,INVALID,Ignore,TCP,192.168.250.27:55237,81.19.104.54:443,0.0.0.0:0,0.0.0.0:0,1252,0
2020-02-25 12:19:03.910,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:65518,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 12:19:03.930,INVALID,Ignore,UDP,192.168.250.59:49890,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,158,0
2020-02-25 12:19:03.930,INVALID,Ignore,TCP,192.168.250.59:50412,17.164.1.38:443,0.0.0.0:0,0.0.0.0:0,2062,0
2020-02-25 12:18:37.950,INVALID,Ignore,TCP,81.19.104.54:443,217.15.20.194:55237,0.0.0.0:0,0.0.0.0:0,534,0
2020-02-25 12:19:03.990,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.59:49890,0.0.0.0:0,0.0.0.0:0,1058,0
2020-02-25 12:19:04.090,INVALID,Ignore,TCP,17.164.1.38:443,217.15.20.194:50412,0.0.0.0:0,0.0.0.0:0,5423,0
2020-02-25 12:18:55.150,INVALID,Ignore,TCP,192.168.250.27:55255,196.55.253.206:4760,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:55.150,INVALID,Ignore,TCP,192.168.250.27:55256,149.154.167.92:443,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:18:55.180,INVALID,Ignore,TCP,192.168.250.27:55259,149.154.167.92:80,0.0.0.0:0,0.0.0.0:0,204,0
